Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2017/11/16, 15:15:13, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:15:14, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:15:15, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:15:16, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:15:17, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:15:18, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:15:19, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:15:20, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:15:21, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:15:22, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:15:23, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:15:24, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:15:25, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:15:26, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:15:28, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:15:29, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:15:30, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:15:31, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:15:32, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:15:33, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:15:35, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:15:36, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:15:37, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:15:38, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:15:39, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:15:40, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:15:41, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:15:42, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:15:43, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:15:45, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:15:46, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:15:48, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:15:49, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:15:51, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:15:53, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:15:54, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:15:55, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:15:56, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:15:57, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:15:58, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:15:59, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:16:00, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:16:01, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:16:02, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:16:03, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:16:05, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:16:06, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:16:07, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:16:08, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:16:09, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:16:11, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:16:12, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:16:13, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:16:14, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:16:15, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:16:16, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:16:17, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:16:19, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:16:20, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:16:21, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:16:22, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:16:23, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:16:24, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:16:26, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:16:27, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:16:28, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:16:29, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:16:30, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:16:31, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:16:32, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:16:33, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:16:35, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:16:36, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:16:37, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:16:38, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:16:39, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:16:40, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:16:42, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:16:43, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:16:44, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:16:45, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:16:46, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:16:48, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:16:49, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:16:50, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:16:51, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:16:52, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:16:54, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:16:55, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:16:57, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:16:59, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:17:00, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:17:01, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:17:02, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:17:04, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:17:05, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:17:06, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:17:08, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:17:09, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:17:10, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:17:11, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:17:12, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:17:13, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:17:14, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:17:15, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:17:16, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:17:17, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:17:18, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:17:20, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:17:21, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:17:22, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:17:23, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:17:25, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:17:26, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:17:27, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:17:28, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:17:29, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:17:30, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:17:31, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:17:33, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:17:34, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:17:35, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:17:36, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:17:37, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:17:38, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:17:39, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:17:40, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:17:41, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:17:42, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:17:43, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:17:44, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:17:45, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:17:46, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:17:47, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:17:48, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:17:50, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:17:51, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:17:52, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:17:53, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:17:55, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:17:56, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:17:57, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:17:58, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:17:59, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:18:00, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:18:01, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:18:02, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:18:03, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:18:04, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:18:05, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:18:07, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:18:08, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:18:09, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:18:10, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:18:11, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:18:13, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:18:14, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:18:15, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:18:16, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:18:17, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:18:18, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:18:20, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:18:22, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:18:23, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:18:24, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:18:25, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:18:26, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:18:28, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:18:29, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:18:30, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:18:31, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:18:32, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:18:33, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:18:34, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:18:35, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:18:36, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:18:38, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:18:40, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:18:41, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:18:43, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:18:44, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:18:45, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:18:46, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:18:47, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:18:48, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:18:49, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:18:50, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:18:51, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:18:52, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:18:53, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:18:54, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:18:55, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:18:56, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:18:57, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:18:58, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:18:59, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:19:00, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:19:01, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:19:02, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:19:03, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:19:04, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:19:05, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:19:07, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:19:08, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:19:09, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:19:10, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:19:11, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:19:12, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:19:13, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:19:14, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:19:15, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:19:16, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:19:17, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:19:18, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:19:19, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:19:20, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:19:21, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:19:23, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:19:24, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:19:25, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:19:26, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:19:27, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:19:28, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:19:30, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:19:31, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:19:32, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:19:33, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:19:34, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:19:35, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:19:36, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:19:37, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:19:38, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:19:39, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:19:41, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:19:42, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:19:43, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:19:44, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:19:45, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:19:47, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:19:48, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:19:50, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:19:51, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:19:52, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:19:53, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:19:54, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:19:55, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:19:56, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:19:57, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:19:58, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:19:59, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:20:00, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:20:02, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:20:03, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:20:04, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:20:05, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:20:06, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:20:07, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:20:08, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:20:10, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:20:11, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:20:12, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:20:14, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:20:15, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:20:16, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:20:17, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:20:18, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:20:19, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:20:21, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:20:23, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:20:24, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:20:25, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:20:27, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:20:28, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:20:29, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:20:30, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:20:32, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:20:34, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:20:35, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:20:36, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:20:37, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:20:39, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:20:40, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:20:42, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:20:43, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
